ticker,feature,group,n_valid,pct_nan,mean,std,min,p25,p50,p75,max
ho1s,leadlag_anchor,G_cross_sectional,8108,0.7467254253886613,-0.035551716295550345,0.13474882520671436,-0.5069968162103553,-0.12415878878768297,-0.03861719218676929,0.047185713553184364,0.5258663656836781
ho1s,vol_ratio_basket,G_cross_sectional,8149,0.24482800832414942,0.8382522360696376,0.1623867219853698,0.4094694200817486,0.7291742224511192,0.8252145181527341,0.92419978448496,1.6268856981759277
ho1s,beta_basket_60d,G_cross_sectional,8109,0.7344840249724593,0.8188598157605845,0.2000018596405592,0.2522937130556619,0.6749896207363006,0.8255699077863159,0.95250698065465,1.4643465369515545
rb1s,ret_1d,A_returns_momentum,8169,0.012239902080779519,0.0003379262064159095,0.02394868855309668,-0.38535160550793224,-0.011779905873909868,0.0010375222450786925,0.013399959010752527,0.22396625847068963
rb1s,ret_5d,A_returns_momentum,8165,0.0611995104039198,0.001740863127614116,0.053196121695465115,-0.5545175722643991,-0.0259808674920467,0.003683556643637509,0.033751475171838186,0.29197634952098694
rb1s,ret_10d,A_returns_momentum,8160,0.1223990208078285,0.0034823660833148687,0.07555264679394552,-1.0155227472071464,-0.03675869067267315,0.007836777523197419,0.04754630434779933,0.49474259111269037
rb1s,ret_20d,A_returns_momentum,8150,0.2447980416156681,0.007119817233527967,0.11234717757302695,-1.425580453652354,-0.0505981173949181,0.014876518091191934,0.072662569922258,0.6428679615270939
rb1s,ret_60d,A_returns_momentum,8110,0.7343941248470043,0.021085571881232543,0.20142503266281786,-1.5084997739938661,-0.07048976163634213,0.03266942655010452,0.13695331557232684,0.8158375396049278
rb1s,ret_20d_zscore,A_returns_momentum,7899,3.3170134638922932,-0.03629936835000443,1.0777066494334233,-7.425153328255883,-0.6666587745366919,0.08108556287305219,0.6896508133377035,3.4631061716738545
rb1s,mom_12_1,A_returns_momentum,7918,3.0844553243574047,0.0663514521970646,0.35693727998024066,-1.5236612396717024,-0.13762739432324625,0.0851245962174695,0.2974748419635097,1.3359407116228121
rb1s,roc_10d,A_returns_momentum,8160,0.1223990208078285,0.00624376487465974,0.07252259740351778,-0.6377869655183094,-0.03609129251706428,0.007867565438456903,0.048694760389066116,0.6400760145751931
rb1s,mom_3m_minus_1m,A_returns_momentum,8107,0.7711138310893539,0.014286090789980927,0.16879288420934344,-1.4353084780565322,-0.0609606121850281,0.028321443275720837,0.10565832986184409,0.8272206790891624
rb1s,vol_cc_20d,B_volatility,8150,0.2447980416156681,0.021207872175621267,0.010937165809010933,0.004673834857720134,0.01505086265933328,0.019415915734954076,0.024064212497911738,0.1411804163714337
rb1s,vol_parkinson_20d,B_volatility,8151,0.23255813953488857,0.020124753673547796,0.009443551450092028,0.006815833097536782,0.01514550170526911,0.01883669623337614,0.02281323932143523,0.12831448064629364
rb1s,vol_garman_klass_20d,B_volatility,8151,0.23255813953488857,0.02000321402090724,0.009389025384911522,0.006668587477633498,0.015313313228279835,0.01866670107269999,0.022353710523127544,0.1254331698454477
rb1s,vol_rogers_satchell_20d,B_volatility,8151,0.23255813953488857,0.01990209484824164,0.00944859300520366,0.006591833811910028,0.015258568117249523,0.018594919614386862,0.0221062956908371,0.12535888808113826
rb1s,vol_yang_zhang_20d,B_volatility,8150,0.2447980416156681,0.021013286372775986,0.010446845048698502,0.006783499002177032,0.015800987217230167,0.019368796351025085,0.02296121508216224,0.13164567455208598
rb1s,vol_of_vol_60d,B_volatility,8091,0.9669522643818818,0.0032036375081588293,0.004536688364231738,0.00035438943478634753,0.001355660609116638,0.0021035648490105325,0.0033142401646197904,0.04466282664271298
rb1s,vol_yz_zscore_252d,B_volatility,7899,3.3170134638922932,0.011900972475179926,1.3083228698152598,-3.1641160326688573,-0.8432680970887568,-0.31843438925405526,0.6578629174223317,7.169025496399298
rb1s,hl_range_close,B_volatility,8151,0.23255813953488857,0.031349611621221664,0.01433876239406159,0.010732944271532678,0.02376147146714966,0.029459373429123505,0.03536050627825214,0.20516443500053913
